ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank,Other - Tank,Mass,Mark,Notes,x,y
1032,c8035fad-151e-4369-b9b8-923d0d1dae53,7/3/2024 12:18:39 PM,ccarter_USG,7/3/2024 12:18:39 PM,ccarter_USG,7/3/2024 12:18:00 PM,Vanessa Terrell,,UGA,,2,,5.36,,,-83.357645742979,33.8907735023939
1033,57e5a16c-7d9a-46b0-9ba9-b45852a5d3a8,7/3/2024 12:19:13 PM,ccarter_USG,7/3/2024 12:19:13 PM,ccarter_USG,7/3/2024 12:18:00 PM,Vanessa Terrell,,UGA,,2,,5.8,,,-83.3576470542639,33.8907642583499
1034,889fdb70-0c51-4e98-98ef-fbb9f540daf8,7/3/2024 12:19:37 PM,ccarter_USG,7/3/2024 12:19:37 PM,ccarter_USG,7/3/2024 12:19:00 PM,Vanessa Terrell,,UGA,,2,,4.89,,,-83.3576544478216,33.8907660766778
1035,049cf23b-4844-4dcb-9597-1a259a3a858d,7/3/2024 12:20:20 PM,ccarter_USG,7/3/2024 12:20:20 PM,ccarter_USG,7/3/2024 12:20:00 PM,Vanessa Terrell,,UGA,,1,,6.33,,,-83.3576477557793,33.8907717070764
1036,7a087266-ca8a-40ad-9255-6f0ae47c09c1,7/3/2024 12:20:44 PM,ccarter_USG,7/3/2024 12:20:44 PM,ccarter_USG,7/3/2024 12:20:00 PM,Vanessa Terrell,,UGA,,1,,5.54,,,-83.3576568478391,33.8907697097294
1037,17aa8298-e217-424b-8292-677f0c99d955,7/3/2024 12:21:04 PM,ccarter_USG,7/3/2024 12:21:04 PM,ccarter_USG,7/3/2024 12:20:00 PM,Vanessa Terrell,,UGA,,1,,6.64,,,-83.3576560644554,33.8907658247348
1038,639878b0-b5ec-4a26-a788-fa9cdc41bb88,7/3/2024 12:21:29 PM,ccarter_USG,7/3/2024 12:21:29 PM,ccarter_USG,7/3/2024 12:21:00 PM,Vanessa Terrell,,UGA,,1,,5.07,,,-83.3576560644554,33.8907658247348
1039,796af8f8-be68-4a8d-bc7e-202d2c055e4a,7/3/2024 12:21:50 PM,ccarter_USG,7/3/2024 12:21:50 PM,ccarter_USG,7/3/2024 12:21:00 PM,Vanessa Terrell,,UGA,,13,,6.01,,,-83.3576560644554,33.8907658247348
1040,eb4e8f81-1d7d-4fd1-93be-36aaa37f94ae,7/3/2024 12:22:25 PM,ccarter_USG,7/3/2024 12:22:25 PM,ccarter_USG,7/3/2024 12:21:00 PM,Vanessa Terrell,,UGA,,9,,7.75,,,-83.3576560644554,33.8907658247348
1041,2c740a73-ba84-4cdb-a04d-22458de400a9,7/3/2024 12:23:01 PM,ccarter_USG,7/3/2024 12:23:01 PM,ccarter_USG,7/3/2024 12:22:00 PM,Vanessa Terrell,,UGA,,13,,5.28,,,-83.3576560644554,33.8907658247348
1042,8b0d2716-2727-4647-8745-9193208a165b,7/3/2024 12:31:37 PM,ccarter_USG,7/3/2024 12:31:37 PM,ccarter_USG,7/3/2024 12:30:00 PM,Vanessa Terrell,,UGA,,25,,4.56,,,-83.3576708960461,33.8907709551003
1043,86eead3a-54d4-4111-8e3e-11fbdb907b98,7/5/2024 12:52:18 PM,kfh39602_USG,7/5/2024 12:52:18 PM,kfh39602_USG,7/5/2024 12:23:00 PM,Kristina Hefferle,,UGA,,25,,4.47,,,-83.3577079172053,33.8907765676937
1044,55f41e5c-22ba-4bf3-bbe0-00aadf9795b7,7/5/2024 12:52:20 PM,kfh39602_USG,7/5/2024 12:52:20 PM,kfh39602_USG,7/5/2024 12:25:00 PM,Kristina Hefferle,,UGA,,25,,4.99,,,-83.3577083323989,33.8907760702572
1045,c66c4abb-a6fc-46fe-98cb-1c73d7005857,7/5/2024 12:52:21 PM,kfh39602_USG,7/5/2024 12:52:21 PM,kfh39602_USG,7/5/2024 12:27:00 PM,Kristina Hefferle,,UGA,,25,,3.63,,,-83.3577060724985,33.8907740184122
1046,f29f7625-7d62-457d-90da-f55bda9cefa6,7/5/2024 12:52:21 PM,kfh39602_USG,7/5/2024 12:52:21 PM,kfh39602_USG,7/5/2024 12:27:00 PM,Kristina Hefferle,,UGA,,25,,5.27,,,-83.3577172491256,33.8907681524951
1047,bf43addf-0c8b-4be6-9261-75d9c9e0be56,7/5/2024 12:52:23 PM,kfh39602_USG,7/5/2024 12:52:23 PM,kfh39602_USG,7/5/2024 12:28:00 PM,Kristina Hefferle,,UGA,,25,,4.23,,,-83.3577210030428,33.8907638133971
1048,6c398287-b07a-4718-aae6-53ff57ed398e,7/5/2024 12:52:23 PM,kfh39602_USG,7/5/2024 12:52:23 PM,kfh39602_USG,7/5/2024 12:28:00 PM,Kristina Hefferle,,UGA,,25,,5.06,,,-83.3577187384826,33.8907703042334
1049,a0cb8a5c-b39c-4be9-a353-b468e4ac8e10,7/5/2024 12:52:24 PM,kfh39602_USG,7/5/2024 12:52:24 PM,kfh39602_USG,7/5/2024 12:28:00 PM,Kristina Hefferle,,UGA,,25,,4.96,,,-83.3577215342636,33.8907768269779
1050,8e6acb41-0310-467f-816f-280d49fa2681,7/5/2024 12:52:25 PM,kfh39602_USG,7/5/2024 12:52:25 PM,kfh39602_USG,7/5/2024 12:29:00 PM,Kristina Hefferle,,UGA,,25,,3.63,,,-83.3577213338298,33.8907752599163
1051,21030c4d-c79d-4b72-8176-38fe9af658d7,7/5/2024 12:52:26 PM,kfh39602_USG,7/5/2024 12:52:26 PM,kfh39602_USG,7/5/2024 12:29:00 PM,Kristina Hefferle,,UGA,,25,,4.23,,,-83.3577049198302,33.8907776309106
1052,c60a5eee-7d41-4d54-8072-23051f1ce07b,7/5/2024 12:52:26 PM,kfh39602_USG,7/5/2024 12:52:26 PM,kfh39602_USG,7/5/2024 12:29:00 PM,Kristina Hefferle,,UGA,,25,,5.21,,,-83.3577010615174,33.8907769149674
1053,d89244ca-7488-4c03-abe6-6db955e13a69,7/5/2024 12:52:27 PM,kfh39602_USG,7/5/2024 12:52:27 PM,kfh39602_USG,7/5/2024 12:30:00 PM,Kristina Hefferle,,UGA,,25,,2.79,,,-83.3576989593435,33.8907813844537
1054,caf39b22-f1be-46d7-9425-6f2821483e35,7/5/2024 12:52:28 PM,kfh39602_USG,7/5/2024 12:52:28 PM,kfh39602_USG,7/5/2024 12:30:00 PM,Kristina Hefferle,,UGA,,24,,6.32,,,-83.3576672003382,33.8907658798172
1055,aaae0a1e-c6dc-4669-95a7-10088bb457f9,7/5/2024 12:52:29 PM,kfh39602_USG,7/5/2024 12:52:29 PM,kfh39602_USG,7/5/2024 12:32:00 PM,Kristina Hefferle,,UGA,,24,,6.38,,,-83.3576842742597,33.8907805463048
1056,3c5bf875-e7d1-4114-9ca4-0e252a8ea02d,7/5/2024 12:52:29 PM,kfh39602_USG,7/5/2024 12:52:29 PM,kfh39602_USG,7/5/2024 12:32:00 PM,Kristina Hefferle,,UGA,,24,,6.38,,,-83.357682913705,33.8907869689678
1057,a4136d60-5d2a-46e7-bcbf-10d61ff62aff,7/5/2024 12:52:30 PM,kfh39602_USG,7/5/2024 12:52:30 PM,kfh39602_USG,7/5/2024 12:33:00 PM,Kristina Hefferle,,UGA,,24,,6.77,,,-83.3576941916767,33.8907883688355
1058,37b0ac99-d16f-45bb-8b8d-106506ffe85a,7/5/2024 12:52:30 PM,kfh39602_USG,7/5/2024 12:52:30 PM,kfh39602_USG,7/5/2024 12:33:00 PM,Kristina Hefferle,,UGA,,24,,7.06,,,-83.3577021224843,33.8907930822899
1059,0b96840b-da2f-42c4-89a6-8d73ef5cefbf,7/5/2024 12:52:31 PM,kfh39602_USG,7/5/2024 12:52:31 PM,kfh39602_USG,7/5/2024 12:33:00 PM,Kristina Hefferle,,UGA,,24,,6.19,,,-83.3577005277832,33.8907948758084
1060,77d44703-3810-4456-b47d-6494afec4256,7/5/2024 12:52:32 PM,kfh39602_USG,7/5/2024 12:52:32 PM,kfh39602_USG,7/5/2024 12:33:00 PM,Kristina Hefferle,,UGA,,3,,5.4,,,-83.3576858953088,33.8907790343173
1061,7e04f301-e8c4-46cf-b3bb-00c711454c7d,7/5/2024 12:52:32 PM,kfh39602_USG,7/5/2024 12:52:32 PM,kfh39602_USG,7/5/2024 12:36:00 PM,Kristina Hefferle,,UGA,,3,,7.36,,,-83.3576948001348,33.8907987447832
1062,462aeed7-b32c-4a74-80ff-c5b9984d2a08,7/5/2024 12:52:33 PM,kfh39602_USG,7/5/2024 12:52:33 PM,kfh39602_USG,7/5/2024 12:36:00 PM,Kristina Hefferle,,UGA,,3,,5.57,,,-83.3576948001348,33.8907987447832
1063,442568e4-ab15-4d9f-9adf-b2b982fe1822,7/5/2024 12:52:34 PM,kfh39602_USG,7/5/2024 12:52:34 PM,kfh39602_USG,7/5/2024 12:37:00 PM,Kristina Hefferle,,UGA,,10,,5.51,,,-83.3577083566995,33.8907840945039
1064,131483fb-7ba9-4974-bd9c-b6b18b90a068,7/5/2024 12:52:34 PM,kfh39602_USG,7/5/2024 12:52:34 PM,kfh39602_USG,7/5/2024 12:39:00 PM,Kristina Hefferle,,UGA,,10,,5.27,,,-83.357741158759,33.8907905371655
1065,555c2420-33d0-4539-87a1-853ce078ad8c,7/5/2024 12:52:35 PM,kfh39602_USG,7/5/2024 12:52:35 PM,kfh39602_USG,7/5/2024 12:39:00 PM,Kristina Hefferle,,UGA,,10,,4.33,,,-83.3577524851866,33.8908004761916
1066,9859cf35-7e2b-4604-8f41-b8d90eb4a9bd,7/5/2024 12:52:35 PM,kfh39602_USG,7/5/2024 12:52:35 PM,kfh39602_USG,7/5/2024 12:41:00 PM,Kristina Hefferle,,UGA,,11,,5.36,,,-83.3577294406465,33.8908104886472
1067,b123a2a9-aa4d-4b56-8aba-ace0d2af0ae5,7/5/2024 12:52:36 PM,kfh39602_USG,7/5/2024 12:52:36 PM,kfh39602_USG,7/5/2024 12:42:00 PM,Kristina Hefferle,,UGA,,11,,6.69,,,-83.3577294406465,33.8908104886472
1068,50b981bd-6312-491f-9a21-9a95b929ee82,7/5/2024 12:52:37 PM,kfh39602_USG,7/5/2024 12:52:37 PM,kfh39602_USG,7/5/2024 12:42:00 PM,Kristina Hefferle,,UGA,,11,,5.59,,,-83.3576991297558,33.8908075053301
1069,0934caa2-e853-4d34-977a-4e46054c8584,7/5/2024 12:52:37 PM,kfh39602_USG,7/5/2024 12:52:37 PM,kfh39602_USG,7/5/2024 12:43:00 PM,Kristina Hefferle,,UGA,,19,,5.57,,,-83.3576991297558,33.8908075053301
1070,913cafdc-a5b7-421e-8460-fdd88dd66fe2,7/5/2024 12:52:38 PM,kfh39602_USG,7/5/2024 12:52:38 PM,kfh39602_USG,7/5/2024 12:45:00 PM,Kristina Hefferle,,UGA,,19,,4.37,,,-83.3576700607179,33.8908374090827
1071,5c87c147-1a8c-4fc6-b87b-f1f8634db5e1,7/5/2024 12:52:38 PM,kfh39602_USG,7/5/2024 12:52:38 PM,kfh39602_USG,7/5/2024 12:45:00 PM,Kristina Hefferle,,UGA,,19,,4.89,,,-83.3576880512456,33.8908022965022
1072,7fafdd50-0606-4211-b411-40ecee92e819,7/5/2024 12:52:39 PM,kfh39602_USG,7/5/2024 12:52:39 PM,kfh39602_USG,7/5/2024 12:46:00 PM,Kristina Hefferle,,UGA,,19,,4.38,,,-83.3576880512456,33.8908022965022
1073,79a1ff50-1385-4a4d-a788-33f4510e1e01,7/5/2024 12:52:40 PM,kfh39602_USG,7/5/2024 12:52:40 PM,kfh39602_USG,7/5/2024 12:46:00 PM,Kristina Hefferle,,UGA,,9,,7.17,,,-83.3576880512456,33.8908022965022
1074,c4ed7a65-fd03-4de2-a1ac-3a2deefc287f,7/5/2024 12:52:40 PM,kfh39602_USG,7/5/2024 12:52:40 PM,kfh39602_USG,7/5/2024 12:49:00 PM,Kristina Hefferle,,UGA,,2,,5.56,,,-83.357688372596,33.8908051801681
1075,460f572c-e15c-4dc5-be1b-d03ab9d37dca,7/5/2024 12:52:41 PM,kfh39602_USG,7/5/2024 12:52:41 PM,kfh39602_USG,7/5/2024 12:50:00 PM,Kristina Hefferle,,UGA,,16,,5.92,,,-83.3576819534698,33.8908224146589
1076,e175c2f9-5f77-43af-9694-d4abaa127e9d,7/5/2024 12:52:41 PM,kfh39602_USG,7/5/2024 12:52:41 PM,kfh39602_USG,7/5/2024 12:51:00 PM,Kristina Hefferle,,UGA,,16,,6.93,,,-83.3576819534698,33.8908224146589
1077,32ead1b6-59a4-45c7-af92-cd80d0526eb4,7/5/2024 12:52:42 PM,kfh39602_USG,7/5/2024 12:52:42 PM,kfh39602_USG,7/5/2024 12:51:00 PM,Kristina Hefferle,,UGA,,16,,4.38,,,-83.3576819534698,33.8908224146589
1078,948fdc0c-1fba-447e-a653-5efe5497e187,7/5/2024 12:52:43 PM,kfh39602_USG,7/5/2024 12:52:43 PM,kfh39602_USG,7/5/2024 12:52:00 PM,Kristina Hefferle,,UGA,,16,,4.84,,,-83.3576819534698,33.8908224146589
1079,2dd3d69a-594d-46bb-b6b0-c29b94fa401f,7/5/2024 6:10:36 PM,kfh39602_USG,7/5/2024 6:10:36 PM,kfh39602_USG,7/5/2024 12:54:00 PM,Kristina Hefferle,,UGA,,1,,5.62,,,-83.3576873100058,33.8908112113823
1080,cfc5782e-9600-4611-9896-da584032bbbe,7/5/2024 6:10:37 PM,kfh39602_USG,7/5/2024 6:10:37 PM,kfh39602_USG,7/5/2024 12:57:00 PM,Kristina Hefferle,,UGA,,1,,7.27,,,-83.3576768445558,33.8907987016321
1081,6aebd23f-0f30-45d7-903a-c754a966b972,7/5/2024 6:10:37 PM,kfh39602_USG,7/5/2024 6:10:37 PM,kfh39602_USG,7/5/2024 12:57:00 PM,Kristina Hefferle,,UGA,,1,,6.42,,,-83.3576874044709,33.8907976593895
1082,ef356eaf-1669-48b9-a582-c5570928865e,7/5/2024 6:10:38 PM,kfh39602_USG,7/5/2024 6:10:38 PM,kfh39602_USG,7/5/2024 12:58:00 PM,Kristina Hefferle,,UGA,,1,,6.13,,,-83.3576874044709,33.8907976593895
1083,18fc1d73-3329-4003-9405-5b8780bc3c97,7/5/2024 6:10:39 PM,kfh39602_USG,7/5/2024 6:10:39 PM,kfh39602_USG,7/5/2024 12:58:00 PM,Kristina Hefferle,,UGA,,13,,5.6,,,-83.3576874044709,33.8907976593895
1084,d46daf2a-b20a-4bac-8ea3-9340d15c2ef9,7/5/2024 6:10:39 PM,kfh39602_USG,7/5/2024 6:10:39 PM,kfh39602_USG,7/5/2024 12:59:00 PM,Kristina Hefferle,,UGA,,18,,5.58,,,-83.3576874044709,33.8907976593895
1085,64ddfb5a-771e-4061-abfe-664930ce4b16,7/5/2024 6:10:40 PM,kfh39602_USG,7/5/2024 6:10:40 PM,kfh39602_USG,7/5/2024 1:00:00 PM,Kristina Hefferle,,UGA,,18,,5.88,,,-83.3577194216444,33.8907643858653
1086,64b40ec3-35a5-4bd6-b2e0-abe255659e3f,7/5/2024 6:10:40 PM,kfh39602_USG,7/5/2024 6:10:40 PM,kfh39602_USG,7/5/2024 1:00:00 PM,Kristina Hefferle,,UGA,,6,,5.72,,,-83.3577194216444,33.8907643858653
1087,8182a2cd-fc98-460b-b487-8a4a3ade1c53,7/5/2024 6:10:41 PM,kfh39602_USG,7/5/2024 6:10:41 PM,kfh39602_USG,7/5/2024 1:01:00 PM,Kristina Hefferle,,UGA,,6,,4.54,,,-83.3577194216444,33.8907643858653
1088,71345502-7e00-43f1-8a12-6113f44ed7da,7/5/2024 6:10:42 PM,kfh39602_USG,7/5/2024 6:10:42 PM,kfh39602_USG,7/5/2024 1:01:00 PM,Kristina Hefferle,,UGA,,17,,5.85,,,-83.3577194216444,33.8907643858653
1089,d0611a73-c8bf-48e3-9aef-43d6730cb0bc,7/5/2024 6:10:42 PM,kfh39602_USG,7/5/2024 6:10:42 PM,kfh39602_USG,7/5/2024 1:02:00 PM,Kristina Hefferle,,UGA,,20,,3.92,,,-83.3577194216444,33.8907643858653
1090,8c7ff2f1-65e9-43f6-aeba-d0c10f3fbaad,7/5/2024 6:10:43 PM,kfh39602_USG,7/5/2024 6:10:43 PM,kfh39602_USG,7/5/2024 1:02:00 PM,Kristina Hefferle,,UGA,,5,,6.3,,,-83.3577194216444,33.8907643858653
1091,57fb06bf-be67-466e-805d-1685b52e17d2,7/5/2024 6:10:44 PM,kfh39602_USG,7/5/2024 6:10:44 PM,kfh39602_USG,7/5/2024 1:03:00 PM,Kristina Hefferle,,UGA,,8,,9.38,,,-83.3577194216444,33.8907643858653
1092,67245361-4258-4c14-8960-fec1997a310f,7/5/2024 6:10:44 PM,kfh39602_USG,7/5/2024 6:10:44 PM,kfh39602_USG,7/5/2024 1:08:00 PM,Kristina Hefferle,,UGA,,19,,4.88,,,-83.3576828866969,33.8908000044246
1093,122a3ec2-7301-4822-9b5c-d54674ba06fe,7/5/2024 6:10:45 PM,kfh39602_USG,7/5/2024 6:10:45 PM,kfh39602_USG,7/5/2024 1:08:00 PM,Kristina Hefferle,,UGA,,10,,3.96,,,-83.3576909545942,33.8907870691117
1094,f12bd231-a2a6-4ce0-b867-ed512880ae76,7/5/2024 6:10:45 PM,kfh39602_USG,7/5/2024 6:10:45 PM,kfh39602_USG,7/5/2024 1:09:00 PM,Kristina Hefferle,,UGA,,1,,6.58,,,-83.3576909545942,33.8907870691117
1095,d3f61f76-78dc-45b4-abe1-62aff30a59ff,7/5/2024 6:10:46 PM,kfh39602_USG,7/5/2024 6:10:46 PM,kfh39602_USG,7/5/2024 1:10:00 PM,Kristina Hefferle,,UGA,,5,,6.26,,,-83.3576909545942,33.8907870691117
1096,19a909a8-1239-444e-adee-636426dcea9f,7/5/2024 6:10:46 PM,kfh39602_USG,7/5/2024 6:10:46 PM,kfh39602_USG,7/5/2024 1:11:00 PM,Kristina Hefferle,,UGA,,13,,6.08,,,-83.3576909545942,33.8907870691117
1097,5eeee065-0adb-4e17-8f2a-7990eff2e332,7/8/2024 3:06:07 AM,kfh39602_USG,7/8/2024 3:06:07 AM,kfh39602_USG,7/7/2024 10:19:00 PM,Kristina Hefferle,,UGA,,9,,7.61,,,-83.3576310550072,33.8907725166725
1098,7b80a68b-c0b6-40b9-9051-c55edbd333d0,7/8/2024 3:06:08 AM,kfh39602_USG,7/8/2024 3:06:08 AM,kfh39602_USG,7/7/2024 10:20:00 PM,Kristina Hefferle,,UGA,,19,,4.2,,,-83.3576877699642,33.890748901895
1099,98d76544-ce0f-4e86-a338-17976e6c0452,7/8/2024 3:06:08 AM,kfh39602_USG,7/8/2024 3:06:08 AM,kfh39602_USG,7/7/2024 10:22:00 PM,Kristina Hefferle,,UGA,,10,,4.87,,,-83.3576877699642,33.890748901895
1100,a7a74fe1-506d-4fc5-ad7e-882fd7212488,7/8/2024 3:06:09 AM,kfh39602_USG,7/8/2024 3:06:09 AM,kfh39602_USG,7/7/2024 10:57:00 PM,Kristina Hefferle,,UGA,,5,,6.06,,,-83.357749997922,33.8907647858363
1101,2ebfbc93-9161-49a0-96e7-063103f9cf2b,7/8/2024 3:06:10 AM,kfh39602_USG,7/8/2024 3:06:10 AM,kfh39602_USG,7/7/2024 11:30:00 PM,Kristina Hefferle,,UGA,,11,,5.38,,,-83.3576618478343,33.8907814638488
1102,6b8af6a3-c53e-4520-80bb-58028a799666,7/8/2024 3:06:11 AM,kfh39602_USG,7/8/2024 3:06:11 AM,kfh39602_USG,7/7/2024 11:31:00 PM,Kristina Hefferle,,UGA,,11,,6.23,,,-83.3576618478343,33.8907814638488
1103,18f7cede-adc4-43bd-ad00-a811efccc04e,7/8/2024 3:06:12 AM,kfh39602_USG,7/8/2024 3:06:12 AM,kfh39602_USG,7/7/2024 11:47:00 PM,Kristina Hefferle,,UGA,,16,,5.8,,,-83.357706095995,33.8908153578123
1104,af4a02de-124f-40a8-b35d-b097f86c0f69,7/8/2024 3:06:12 AM,kfh39602_USG,7/8/2024 3:06:12 AM,kfh39602_USG,7/8/2024 12:28:00 AM,Kristina Hefferle,,UGA,,25,,4.45,,,-83.3577026260979,33.8907905253295
1105,f39171c3-e247-4c50-803d-5763a38ded4a,7/8/2024 3:06:13 AM,kfh39602_USG,7/8/2024 3:06:13 AM,kfh39602_USG,7/8/2024 12:32:00 AM,Kristina Hefferle,,UGA,,25,,3.89,,,-83.3576730140907,33.8907797497057
1106,3bfb0485-76e8-4f8e-991c-57ce2ab6bea0,7/8/2024 3:06:14 AM,kfh39602_USG,7/8/2024 3:06:14 AM,kfh39602_USG,7/8/2024 12:33:00 AM,Kristina Hefferle,,UGA,,25,,3.95,,,-83.3576730140907,33.8907797497057
1107,e27cc2b6-c212-4111-942d-b7760b9abb6a,7/8/2024 3:06:14 AM,kfh39602_USG,7/8/2024 3:06:14 AM,kfh39602_USG,7/8/2024 12:34:00 AM,Kristina Hefferle,,UGA,,25,,3.56,,,-83.3576730140907,33.8907797497057
1108,dc0a5a67-2362-4eec-9aad-941daf8089bd,7/8/2024 3:06:15 AM,kfh39602_USG,7/8/2024 3:06:15 AM,kfh39602_USG,7/8/2024 12:35:00 AM,Kristina Hefferle,,UGA,,25,,4.03,,,-83.3576730140907,33.8907797497057
1109,4161b3ee-1b08-4807-9eb5-c400c0f5a360,7/8/2024 11:48:51 AM,vkinney_USG,7/8/2024 11:48:51 AM,vkinney_USG,7/8/2024 11:47:00 AM,Vanessa Terrell,,UGA,,20,,6.12,,,-83.3576856639041,33.8907667320373
1110,6b62b6a5-e2fb-4ff2-b282-db2592a26544,7/8/2024 11:49:22 AM,vkinney_USG,7/8/2024 11:49:22 AM,vkinney_USG,7/8/2024 11:48:00 AM,Vanessa Terrell,,UGA,,20,,5.48,,,-83.3576662846006,33.8907845972047
1111,21ecb4d3-ba1b-4f06-a82c-bb36431353dd,7/8/2024 11:49:40 AM,vkinney_USG,7/8/2024 11:49:40 AM,vkinney_USG,7/8/2024 11:49:00 AM,Vanessa Terrell,,UGA,,20,,5.39,,,-83.3576958396331,33.890769300293
1112,5deebac3-254c-4a42-b79e-fa7b6221552d,7/8/2024 11:51:43 AM,vkinney_USG,7/8/2024 11:51:43 AM,vkinney_USG,7/8/2024 11:51:00 AM,Vanessa Terrell,,UGA,,25,,5.12,,,-83.3576553224703,33.8907867257425
1113,b571a560-0aaf-4c67-900a-e00964dc8a2c,7/8/2024 11:52:51 AM,vkinney_USG,7/8/2024 11:52:51 AM,vkinney_USG,7/8/2024 11:52:00 AM,Vanessa Terrell,,UGA,,18,,7.31,,,-83.3576517554297,33.8907770420974
1114,ba6093d5-a4d4-4db6-9942-5e567e744dde,7/8/2024 11:53:46 AM,vkinney_USG,7/8/2024 11:53:46 AM,vkinney_USG,7/8/2024 11:52:00 AM,Vanessa Terrell,,UGA,,19,,4.25,,,-83.357709590563,33.8907515797211
1115,3c2e881c-0e68-414d-9117-6ead926d11f6,7/8/2024 11:58:05 AM,vkinney_USG,7/8/2024 11:58:05 AM,vkinney_USG,7/8/2024 11:57:00 AM,Vanessa Terrell,,UGA,,13,,5.33,,,-83.3576968718066,33.8907611255413
1116,9eb31680-052b-4d07-9d66-17f74ed3942b,7/8/2024 11:58:30 AM,vkinney_USG,7/8/2024 11:58:30 AM,vkinney_USG,7/8/2024 11:58:00 AM,Vanessa Terrell,,UGA,,13,,4.3,,,-83.3576915798302,33.8907729255781
1117,50092648-f8eb-4694-9625-07cbf9fdfe7c,7/8/2024 11:59:48 AM,vkinney_USG,7/8/2024 11:59:48 AM,vkinney_USG,7/8/2024 11:58:00 AM,Vanessa Terrell,,UGA,,16,,5.1,,,-83.3576633998181,33.890777575174
1118,166f9e5e-f9db-4e55-be02-e72164f63ece,7/8/2024 12:00:19 PM,vkinney_USG,7/8/2024 12:00:19 PM,vkinney_USG,7/8/2024 11:59:00 AM,Vanessa Terrell,,UGA,,16,,6.2,,,-83.3576651570173,33.8907962342648
1119,208824c9-762a-491f-8bc6-9905786ccc5e,7/8/2024 12:00:48 PM,vkinney_USG,7/8/2024 12:00:48 PM,vkinney_USG,7/8/2024 12:00:00 PM,Vanessa Terrell,,UGA,,16,,5.6,,,-83.357687698003,33.8907600478683
1120,4cf68e48-1890-43ff-92dc-f2651641994a,7/8/2024 12:01:14 PM,vkinney_USG,7/8/2024 12:01:14 PM,vkinney_USG,7/8/2024 12:00:00 PM,Vanessa Terrell,,UGA,,16,,4.41,,,-83.357687698003,33.8907600478683
1121,12f63287-72b3-40db-9273-1e4be9ae1dca,7/8/2024 12:03:44 PM,vkinney_USG,7/8/2024 12:03:44 PM,vkinney_USG,7/8/2024 12:03:00 PM,Vanessa Terrell,,UGA,,11,,5.24,,,-83.3576944834943,33.890794211331
1122,5bea5674-1fd4-4f55-b681-832771e2b0c8,7/8/2024 12:04:08 PM,vkinney_USG,7/8/2024 12:04:08 PM,vkinney_USG,7/8/2024 12:03:00 PM,Vanessa Terrell,,UGA,,11,,5.36,,,-83.3576842184925,33.8907692084899
1123,8080d0de-19b6-4ef2-8c6f-bca74ba3ddce,7/8/2024 12:04:35 PM,vkinney_USG,7/8/2024 12:04:35 PM,vkinney_USG,7/8/2024 12:04:00 PM,Vanessa Terrell,,UGA,,11,,5.71,,,-83.3576747094189,33.8907657388283
1124,6d411bdb-7fd5-4734-9039-875aba0351e8,7/8/2024 12:08:36 PM,vkinney_USG,7/8/2024 12:08:36 PM,vkinney_USG,7/8/2024 12:08:00 PM,Vanessa Terrell,,UGA,,6,,6.67,,,-83.357661307261,33.8907703972371
1125,85a8f621-9fd7-4cc9-ad0b-b8a39d878e22,7/8/2024 12:09:03 PM,vkinney_USG,7/8/2024 12:09:03 PM,vkinney_USG,7/8/2024 12:08:00 PM,Vanessa Terrell,,UGA,,6,,5.2,,,-83.3576813133679,33.8907476387195
1126,a0fafee2-40ae-4cfa-9300-68e0465a5427,7/8/2024 12:09:58 PM,vkinney_USG,7/8/2024 12:09:58 PM,vkinney_USG,7/8/2024 12:09:00 PM,Vanessa Terrell,,UGA,,5,,7.07,,,-83.3576784022462,33.8907678252011
1127,fa939f8d-6617-4d60-a57b-8098d1709008,7/8/2024 12:10:28 PM,vkinney_USG,7/8/2024 12:10:28 PM,vkinney_USG,7/8/2024 12:10:00 PM,Vanessa Terrell,,UGA,,5,,6.11,,,-83.3576817131297,33.8907704117288
1128,08aafd23-024d-4966-812d-52ccc99b4b97,7/8/2024 12:11:21 PM,vkinney_USG,7/8/2024 12:11:21 PM,vkinney_USG,7/8/2024 12:10:00 PM,Vanessa Terrell,,UGA,,3,,5.25,,,-83.3576763327269,33.890769786218
1129,e32d9fe4-273a-409c-9657-a3e5a58b68a9,7/8/2024 12:20:02 PM,vkinney_USG,7/8/2024 12:20:02 PM,vkinney_USG,7/8/2024 12:19:00 PM,Vanessa Terrell,,UGA,,3,,5.6,,,-83.3577236797874,33.8907797275956
1130,1aaeb28a-6fea-46cf-aaf3-7fe551b370ab,7/8/2024 12:20:23 PM,vkinney_USG,7/8/2024 12:20:23 PM,vkinney_USG,7/8/2024 12:20:00 PM,Vanessa Terrell,,UGA,,3,,4.7,,,-83.3577236797874,33.8907797275956
1131,1e565489-5804-4627-abf2-450af793cd43,7/8/2024 12:20:56 PM,vkinney_USG,7/8/2024 12:20:56 PM,vkinney_USG,7/8/2024 12:20:00 PM,Vanessa Terrell,,UGA,,3,,5.61,,,-83.3577236797874,33.8907797275956
1132,46b153e7-719a-4f55-81f0-189ff939ba29,7/8/2024 12:21:21 PM,vkinney_USG,7/8/2024 12:21:21 PM,vkinney_USG,7/8/2024 12:20:00 PM,Vanessa Terrell,,UGA,,3,,5.61,,,-83.3577236797874,33.8907797275956
